Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin,Discount_Amount,Profit,Profit_Margin_%,Date,Hour_Bin
T1637,2020,Winter,Electronics,Kolkata,Maharashtra,C1530,P10,COD,26217.08,43,2,0,0,23,14943.74,29887.48,22546.680000000004,11273.344400000002,14943.74,50.0,2020-12-15,Evening
T1638,2022,Monsoon,Fashion,Pune,Telangana,C1003,P253,UPI,44231.38,49,3,0,0,12,22558.0,67674.0,65020.13999999999,21673.376199999995,45116.0,66.66666666666666,2022-09-15,Morning
T1639,2019,Summer,Fashion,Chennai,Karnataka,C425,P480,UPI,46058.91,38,3,0,1,0,28556.52,85669.56,52507.17000000001,17502.3858,57113.03999999999,66.66666666666666,2019-06-15,Night
T1640,2021,Festive,Grocery,Hyderabad,Maharashtra,C503,P206,UPI,20580.07,26,4,0,0,1,15229.25,60917.0,21403.28,5350.8182,45687.75,75.0,2021-11-15,Night
T1641,2023,Monsoon,Grocery,Pune,Telangana,C1843,P207,Credit Card,14315.6,37,4,0,0,13,9018.83,36075.32,21187.08,5296.772000000001,27056.489999999998,75.0,2023-09-15,Afternoon
T1642,2021,Winter,Beauty,Hyderabad,Maharashtra,C1161,P47,Debit Card,5093.61,10,3,0,0,3,4584.25,13752.75,1528.079999999999,509.361,9168.5,66.66666666666666,2021-12-15,Night
T1643,2021,Summer,Home,Chennai,West Bengal,C1579,P197,Wallet,24058.78,20,2,1,0,5,19247.02,38494.04,9623.519999999997,4811.755999999999,19247.02,50.0,2021-06-15,Night
T1644,2019,Winter,Mobiles,Chennai,Maharashtra,C313,P31,Debit Card,47325.59,27,1,1,0,12,34547.68,34547.68,12777.909999999996,12777.9093,0.0,0.0,2019-12-15,Morning
T1645,2019,Festive,Grocery,Delhi,Telangana,C1480,P315,Debit Card,28133.19,22,3,0,0,8,21943.89,65831.67,18567.9,6189.301799999999,43887.78,66.66666666666666,2019-11-15,Morning
T1646,2019,Monsoon,Electronics,Pune,Delhi,C553,P334,COD,33444.59,18,1,0,0,15,27424.56,27424.56,6020.029999999995,6020.026199999998,0.0,0.0,2019-09-15,Afternoon
T1647,2020,Monsoon,Electronics,Delhi,West Bengal,C1114,P81,Credit Card,5821.61,54,4,0,0,0,2677.94,10711.76,12574.679999999998,3143.6694,8033.82,75.0,2020-09-15,Night
T1648,2022,Monsoon,Electronics,Bangalore,Maharashtra,C1717,P181,Credit Card,7347.28,65,4,0,0,8,2571.55,10286.2,19102.92,4775.732,7714.650000000001,75.0,2022-09-15,Morning
T1649,2020,Monsoon,Grocery,Pune,Telangana,C1944,P127,UPI,23330.77,40,3,1,0,23,13998.46,41995.38,27996.930000000004,9332.308,27996.92,66.66666666666666,2020-09-15,Evening
T1650,2022,Summer,Grocery,Kolkata,West Bengal,C117,P111,Debit Card,47572.99,19,3,0,0,6,38534.12,115602.36000000002,27116.609999999982,9038.8681,77068.24000000002,66.66666666666667,2022-06-15,Night
T1651,2022,Summer,Electronics,Bangalore,Delhi,C216,P340,Wallet,18167.08,9,2,0,0,17,16532.04,33064.08,3270.0800000000017,1635.0372000000002,16532.04,50.0,2022-06-15,Afternoon
T1652,2021,Winter,Grocery,Bangalore,Telangana,C1299,P231,COD,43898.71,57,4,0,0,15,18876.45,75505.8,100089.04,25022.264699999996,56629.350000000006,75.0,2021-12-15,Afternoon
T1653,2021,Summer,Mobiles,Mumbai,Telangana,C1295,P131,Credit Card,6190.37,52,4,0,0,6,2971.38,11885.52,12875.96,3218.9924,8914.14,74.99999999999999,2021-06-15,Night
T1654,2022,Festive,Mobiles,Hyderabad,Maharashtra,C1125,P483,UPI,30927.46,15,3,0,0,17,26288.34,78865.02,13917.359999999995,4639.119,52576.68000000001,66.66666666666667,2022-11-15,Afternoon
T1655,2022,Festive,Beauty,Mumbai,West Bengal,C1970,P350,Wallet,30110.53,6,1,0,0,8,28303.9,28303.9,1806.6299999999972,1806.6317999999999,0.0,0.0,2022-11-15,Morning
T1656,2020,Monsoon,Home,Kolkata,Maharashtra,C1607,P120,Debit Card,43021.76,28,2,0,0,19,30975.67,61951.34,24092.180000000008,12046.0928,30975.67,50.0,2020-09-15,Evening
T1657,2020,Festive,Mobiles,Chennai,Telangana,C501,P325,Wallet,365.17,16,3,0,0,1,306.74,920.22,175.29000000000002,58.4272,613.48,66.66666666666666,2020-11-15,Night
T1658,2021,Winter,Beauty,Delhi,Maharashtra,C491,P311,Credit Card,9658.6,63,1,0,0,4,3573.68,3573.68,6084.92,6084.918000000001,0.0,0.0,2021-12-15,Night
T1659,2019,Summer,Fashion,Kolkata,Telangana,C856,P117,COD,11140.44,36,2,0,0,8,7129.88,14259.76,8021.120000000001,4010.5584000000003,7129.88,50.0,2019-06-15,Morning
T1660,2022,Summer,Home,Chennai,Tamil Nadu,C1512,P122,Debit Card,47508.31,40,1,0,0,3,28504.99,28504.99,19003.32,19003.324,0.0,0.0,2022-06-15,Night
T1661,2020,Summer,Mobiles,Kolkata,Karnataka,C1043,P73,COD,7853.94,25,2,0,0,15,5890.46,11780.92,3926.959999999999,1963.485,5890.46,50.0,2020-06-15,Afternoon
T1662,2021,Festive,Fashion,Chennai,Maharashtra,C525,P287,Wallet,2040.73,13,2,0,0,20,1775.44,3550.88,530.5799999999999,265.29490000000004,1775.44,50.0,2021-11-15,Evening
T1663,2020,Summer,Beauty,Pune,Maharashtra,C50,P459,Wallet,26816.18,48,2,0,0,23,13944.41,27888.82,25743.54,12871.7664,13944.41,50.0,2020-06-15,Evening
T1664,2022,Monsoon,Mobiles,Delhi,Maharashtra,C1803,P317,UPI,26522.21,63,4,0,0,2,9813.22,39252.88,66835.95999999999,16708.992299999998,29439.659999999996,75.0,2022-09-15,Night
T1665,2022,Monsoon,Mobiles,Chennai,Delhi,C1143,P424,Debit Card,42233.54,28,3,1,0,5,30408.15,91224.45,35476.17,11825.391200000002,60816.299999999996,66.66666666666666,2022-09-15,Night
T1666,2023,Monsoon,Grocery,Bangalore,Tamil Nadu,C1638,P392,Wallet,47453.21,67,4,0,0,16,15659.56,62638.24,127174.6,31793.6507,46978.68,75.0,2023-09-15,Afternoon
T1667,2019,Festive,Fashion,Kolkata,Delhi,C532,P487,Credit Card,27019.56,45,4,0,0,18,14860.76,59443.04,48635.2,12158.802,44582.28,75.0,2019-11-15,Afternoon
T1668,2023,Summer,Mobiles,Delhi,Tamil Nadu,C1315,P397,Credit Card,46513.71,6,2,1,0,7,43722.89,87445.78,5581.639999999999,2790.8226,43722.89,50.0,2023-06-15,Morning
T1669,2021,Festive,Electronics,Chennai,Tamil Nadu,C861,P166,COD,36312.93,32,3,0,0,9,24692.79,74078.37,34860.42,11620.1376,49385.579999999994,66.66666666666666,2021-11-15,Morning
T1670,2020,Summer,Grocery,Bangalore,West Bengal,C1733,P22,Credit Card,13375.04,20,3,0,0,9,10700.03,32100.090000000004,8025.030000000001,2675.0080000000003,21400.060000000005,66.66666666666667,2020-06-15,Morning
T1671,2021,Winter,Grocery,Bangalore,West Bengal,C28,P397,Wallet,46435.35,63,3,0,0,15,17181.08,51543.240000000005,87762.81,29254.2705,34362.16,66.66666666666666,2021-12-15,Afternoon
T1672,2022,Winter,Mobiles,Pune,West Bengal,C729,P410,Credit Card,33438.67,5,3,0,0,5,31766.74,95300.22,5015.78999999999,1671.9334999999999,63533.479999999996,66.66666666666666,2022-12-15,Night
T1673,2023,Festive,Grocery,Hyderabad,Telangana,C1753,P481,Debit Card,20821.98,5,2,0,1,19,19780.88,39561.76,2082.199999999997,1041.099,19780.88,50.0,2023-11-15,Evening
T1674,2023,Monsoon,Home,Bangalore,Maharashtra,C573,P254,COD,34076.06,35,3,0,0,7,22149.44,66448.31999999999,35779.86,11926.621,44298.87999999999,66.66666666666666,2023-09-15,Morning
T1675,2023,Festive,Fashion,Mumbai,Delhi,C1599,P323,Debit Card,20185.38,26,1,0,0,2,14937.18,14937.18,5248.200000000001,5248.1988,0.0,0.0,2023-11-15,Night
T1676,2021,Monsoon,Home,Delhi,Karnataka,C1214,P17,Wallet,5886.35,63,1,1,0,1,2177.95,2177.95,3708.400000000001,3708.4005000000006,0.0,0.0,2021-09-15,Night
T1677,2022,Summer,Beauty,Delhi,Tamil Nadu,C1333,P231,Wallet,36005.14,32,4,0,0,9,24483.5,97934.0,46086.56,11521.6448,73450.5,75.0,2022-06-15,Morning
T1678,2020,Monsoon,Home,Delhi,Tamil Nadu,C1985,P152,Credit Card,41239.56,31,2,0,0,7,28455.3,56910.6,25568.52,12784.263599999998,28455.3,50.0,2020-09-15,Morning
T1679,2020,Monsoon,Electronics,Chennai,Maharashtra,C1700,P161,UPI,36494.55,5,4,0,0,11,34669.82,138679.28,7298.920000000013,1824.7275,104009.45999999999,75.0,2020-09-15,Morning
T1680,2021,Summer,Grocery,Kolkata,Maharashtra,C233,P450,UPI,11609.91,6,4,0,0,19,10913.32,43653.28,2786.3600000000006,696.5945999999999,32739.96,75.0,2021-06-15,Evening
T1681,2023,Winter,Grocery,Chennai,Telangana,C833,P493,Wallet,47840.42,53,3,0,0,11,22485.0,67455.0,76066.26,25355.422599999998,44970.0,66.66666666666666,2023-12-15,Morning
T1682,2019,Summer,Electronics,Mumbai,Karnataka,C600,P52,Wallet,1457.68,23,1,0,0,8,1122.41,1122.41,335.27,335.2664,0.0,0.0,2019-06-15,Morning
T1683,2021,Festive,Grocery,Kolkata,West Bengal,C1076,P117,COD,16767.73,32,1,0,0,18,11402.06,11402.06,5365.67,5365.6736,0.0,0.0,2021-11-15,Afternoon
T1684,2021,Festive,Home,Pune,Tamil Nadu,C1973,P266,Wallet,13152.6,43,3,0,0,21,7496.98,22490.94,16966.86,5655.618,14993.96,66.66666666666666,2021-11-15,Evening
T1685,2022,Festive,Beauty,Bangalore,Maharashtra,C1335,P250,Wallet,2596.69,23,3,0,0,14,1999.45,5998.35,1791.72,597.2387,3998.9000000000005,66.66666666666667,2022-11-15,Afternoon
T1686,2020,Festive,Mobiles,Chennai,Delhi,C1115,P393,COD,20405.34,68,2,0,0,13,6529.71,13059.42,27751.26,13875.631200000002,6529.71,50.0,2020-11-15,Afternoon
T1687,2021,Festive,Electronics,Kolkata,Tamil Nadu,C449,P384,Debit Card,31231.12,62,1,0,0,4,11867.83,11867.83,19363.29,19363.2944,0.0,0.0,2021-11-15,Night
T1688,2021,Winter,Home,Bangalore,Maharashtra,C577,P485,Debit Card,44151.13,21,4,0,0,17,34879.39,139517.56,37086.95999999999,9271.7373,104638.17,75.0,2021-12-15,Afternoon
T1689,2023,Winter,Home,Kolkata,Delhi,C1404,P23,COD,49486.55,45,4,0,1,11,27217.6,108870.4,89075.80000000002,22268.9475,81652.79999999999,74.99999999999999,2023-12-15,Morning
T1690,2023,Monsoon,Home,Bangalore,Telangana,C1536,P459,COD,40442.86,9,2,0,0,5,36803.0,73606.0,7279.720000000001,3639.8574,36803.0,50.0,2023-09-15,Night
T1691,2019,Festive,Mobiles,Kolkata,West Bengal,C967,P200,Debit Card,23540.29,27,1,0,0,19,17184.41,17184.41,6355.880000000001,6355.8783,0.0,0.0,2019-11-15,Evening
T1692,2022,Summer,Fashion,Chennai,Maharashtra,C951,P465,Debit Card,36240.48,14,3,1,0,20,31166.81,93500.43,15221.010000000006,5073.6672,62333.619999999995,66.66666666666666,2022-06-15,Evening
T1693,2019,Festive,Grocery,Chennai,Delhi,C372,P302,Debit Card,42212.46,16,4,0,0,10,35458.47,141833.88,27015.959999999992,6753.9936,106375.41,75.0,2019-11-15,Morning
T1694,2023,Winter,Grocery,Mumbai,Tamil Nadu,C1140,P271,Debit Card,23372.3,14,1,0,0,14,20100.18,20100.18,3272.119999999999,3272.1220000000003,0.0,0.0,2023-12-15,Afternoon
T1695,2020,Festive,Beauty,Pune,Karnataka,C1679,P260,Credit Card,39295.71,64,1,0,0,21,14146.46,14146.46,25149.25,25149.254399999998,0.0,0.0,2020-11-15,Evening
T1696,2023,Winter,Fashion,Pune,Delhi,C1225,P474,COD,24236.09,34,1,0,0,22,15995.82,15995.82,8240.27,8240.2706,0.0,0.0,2023-12-15,Evening
T1697,2022,Monsoon,Grocery,Hyderabad,Karnataka,C259,P438,UPI,19447.5,28,3,0,0,3,14002.2,42006.600000000006,16335.899999999998,5445.3,28004.400000000005,66.66666666666667,2022-09-15,Night
T1698,2023,Monsoon,Beauty,Delhi,Karnataka,C359,P416,Credit Card,26399.32,17,4,0,0,23,21911.44,87645.76,17951.520000000004,4487.8844,65734.31999999999,75.0,2023-09-15,Evening
T1699,2022,Monsoon,Beauty,Chennai,Delhi,C894,P308,UPI,33857.57,13,3,0,0,13,29456.09,88368.27,13204.44,4401.4841,58912.18000000001,66.66666666666667,2022-09-15,Afternoon
T1700,2022,Winter,Home,Chennai,Maharashtra,C1045,P77,UPI,36398.73,22,1,1,0,4,28391.01,28391.01,8007.720000000005,8007.720600000001,0.0,0.0,2022-12-15,Night
T1701,2022,Festive,Electronics,Bangalore,Maharashtra,C1984,P15,Wallet,17965.47,39,1,0,0,22,10958.94,10958.94,7006.530000000001,7006.533300000001,0.0,0.0,2022-11-15,Evening
T1702,2022,Festive,Home,Hyderabad,Telangana,C566,P485,COD,28651.75,8,4,0,0,21,26359.61,105438.44,9168.559999999998,2292.14,79078.83,75.0,2022-11-15,Evening
T1703,2022,Summer,Mobiles,Pune,Maharashtra,C150,P95,Credit Card,45511.57,45,4,0,0,20,25031.36,100125.44,81920.84,20480.2065,75094.08,75.0,2022-06-15,Evening
T1704,2020,Winter,Grocery,Chennai,Delhi,C1994,P217,COD,48820.38,30,3,0,0,22,34174.27,102522.81,43938.33,14646.114,68348.54000000001,66.66666666666667,2020-12-15,Evening
T1705,2019,Summer,Beauty,Kolkata,Maharashtra,C696,P32,Debit Card,11516.95,48,3,0,0,10,5988.81,17966.43,16584.420000000002,5528.136000000001,11977.619999999999,66.66666666666666,2019-06-15,Morning
T1706,2021,Monsoon,Electronics,Pune,Maharashtra,C533,P1,COD,9802.99,46,3,0,1,19,5293.61,15880.829999999998,13528.14,4509.3754,10587.219999999998,66.66666666666666,2021-09-15,Evening
T1707,2019,Festive,Grocery,Hyderabad,West Bengal,C741,P159,UPI,33898.94,14,1,1,0,6,29153.09,29153.09,4745.850000000002,4745.8516,0.0,0.0,2019-11-15,Night
T1708,2022,Winter,Beauty,Delhi,Karnataka,C831,P462,Debit Card,20851.26,5,4,0,0,12,19808.7,79234.8,4170.239999999991,1042.5629999999999,59426.100000000006,75.0,2022-12-15,Morning
T1709,2020,Summer,Beauty,Kolkata,West Bengal,C705,P456,COD,1406.27,58,2,0,0,18,590.63,1181.26,1631.28,815.6366,590.63,50.0,2020-06-15,Afternoon
T1710,2023,Summer,Home,Bangalore,Tamil Nadu,C945,P325,COD,17473.72,20,4,0,0,23,13978.98,55915.92,13978.960000000006,3494.744,41936.94,75.00000000000001,2023-06-15,Evening
T1711,2020,Summer,Electronics,Mumbai,Karnataka,C1089,P276,UPI,40375.89,50,4,0,1,3,20187.94,80751.76,80751.8,20187.945,60563.81999999999,75.0,2020-06-15,Night
T1712,2022,Festive,Electronics,Kolkata,Tamil Nadu,C1491,P164,Debit Card,39911.86,17,4,0,0,19,33126.84,132507.36,27140.080000000016,6785.0162,99380.51999999999,75.0,2022-11-15,Evening
T1713,2020,Festive,Grocery,Pune,Maharashtra,C760,P467,UPI,24835.32,68,2,0,0,11,7947.3,15894.6,33776.04,16888.0176,7947.3,50.0,2020-11-15,Morning
T1714,2020,Festive,Beauty,Delhi,Maharashtra,C1020,P346,COD,23734.38,59,3,0,0,13,9731.1,29193.300000000003,42009.84,14003.284200000002,19462.200000000004,66.66666666666667,2020-11-15,Afternoon
T1715,2022,Winter,Electronics,Kolkata,West Bengal,C1410,P134,Credit Card,29059.47,67,2,0,0,0,9589.63,19179.26,38939.68000000001,19469.8449,9589.63,50.0,2022-12-15,Night
T1716,2020,Festive,Electronics,Hyderabad,Maharashtra,C1372,P23,Credit Card,11125.96,22,4,0,0,7,8678.25,34713.0,9790.839999999997,2447.7111999999997,26034.75,75.0,2020-11-15,Morning
T1717,2021,Winter,Grocery,Hyderabad,Delhi,C1836,P298,Wallet,26396.97,65,4,0,0,15,9238.94,36955.76,68632.12,17158.0305,27716.82,75.0,2021-12-15,Afternoon
T1718,2021,Summer,Home,Delhi,Karnataka,C823,P462,Credit Card,750.11,24,1,0,0,20,570.08,570.08,180.02999999999997,180.0264,0.0,0.0,2021-06-15,Evening
T1719,2020,Summer,Fashion,Pune,Tamil Nadu,C762,P256,Debit Card,23882.87,69,4,0,0,18,7403.69,29614.76,65916.72,16479.1803,22211.07,75.0,2020-06-15,Afternoon
T1720,2023,Monsoon,Mobiles,Hyderabad,Maharashtra,C754,P274,Wallet,16935.34,68,2,1,0,4,5419.31,10838.62,23032.06,11516.031200000001,5419.31,50.0,2023-09-15,Night
T1721,2022,Festive,Fashion,Kolkata,West Bengal,C975,P350,Debit Card,33808.51,68,2,0,0,13,10818.72,21637.44,45979.58,22989.7868,10818.72,50.0,2022-11-15,Afternoon
T1722,2021,Summer,Electronics,Mumbai,West Bengal,C1879,P82,Credit Card,31990.01,17,2,0,0,11,26551.71,53103.42,10876.6,5438.301699999999,26551.71,50.0,2021-06-15,Morning
T1723,2023,Festive,Beauty,Kolkata,Maharashtra,C1413,P331,Credit Card,19165.63,61,3,0,0,11,7474.6,22423.800000000003,35073.090000000004,11691.034300000001,14949.200000000003,66.66666666666667,2023-11-15,Morning
T1724,2020,Winter,Mobiles,Mumbai,Maharashtra,C1388,P130,COD,562.19,49,1,1,0,19,286.72,286.72,275.47,275.4731,0.0,0.0,2020-12-15,Evening
T1725,2023,Summer,Mobiles,Hyderabad,Tamil Nadu,C1216,P396,Debit Card,12763.23,42,3,0,0,11,7402.67,22208.01,16081.679999999998,5360.5566,14805.339999999998,66.66666666666666,2023-06-15,Morning
T1726,2019,Festive,Beauty,Kolkata,Karnataka,C115,P482,UPI,31740.72,58,2,0,0,10,13331.1,26662.2,36819.240000000005,18409.6176,13331.1,50.0,2019-11-15,Morning
T1727,2021,Summer,Mobiles,Hyderabad,Karnataka,C657,P315,COD,3804.19,40,3,1,0,14,2282.51,6847.530000000001,4565.039999999999,1521.6760000000002,4565.02,66.66666666666666,2021-06-15,Afternoon
T1728,2020,Summer,Beauty,Pune,West Bengal,C1590,P117,Debit Card,5560.59,15,1,0,0,6,4726.5,4726.5,834.0900000000001,834.0885000000001,0.0,0.0,2020-06-15,Night
T1729,2022,Festive,Mobiles,Mumbai,Tamil Nadu,C656,P398,Wallet,32422.34,31,1,1,0,9,22371.41,22371.41,10050.93,10050.9254,0.0,0.0,2022-11-15,Morning
T1730,2020,Summer,Grocery,Pune,West Bengal,C1166,P155,Debit Card,37837.22,21,1,0,0,4,29891.4,29891.4,7945.82,7945.8162,0.0,0.0,2020-06-15,Night
T1731,2022,Summer,Grocery,Hyderabad,Maharashtra,C909,P423,Wallet,16213.18,37,1,0,0,14,10214.3,10214.3,5998.880000000001,5998.8766000000005,0.0,0.0,2022-06-15,Afternoon
T1732,2020,Summer,Fashion,Chennai,Telangana,C83,P441,Wallet,24585.72,9,2,0,0,1,22373.01,44746.02,4425.4200000000055,2212.7148,22373.01,50.0,2020-06-15,Night
T1733,2023,Summer,Mobiles,Bangalore,Karnataka,C1500,P181,Credit Card,47296.43,66,4,0,0,21,16080.79,64323.16,124862.56,31215.643799999998,48242.37,75.0,2023-06-15,Evening
T1734,2023,Winter,Home,Kolkata,Tamil Nadu,C720,P401,UPI,47288.07,69,2,1,0,12,14659.3,29318.6,65257.54,32628.7683,14659.3,50.0,2023-12-15,Morning
T1735,2023,Summer,Beauty,Chennai,Maharashtra,C1064,P58,Debit Card,15513.64,48,2,0,0,13,8067.09,16134.18,14893.1,7446.5472,8067.09,50.0,2023-06-15,Afternoon
T1736,2019,Monsoon,Mobiles,Pune,Tamil Nadu,C1589,P273,UPI,40537.4,18,2,0,1,19,33240.67,66481.34,14593.460000000006,7296.732000000001,33240.67,50.0,2019-09-15,Evening
T1737,2022,Summer,Grocery,Hyderabad,West Bengal,C664,P144,Wallet,29778.41,61,2,0,0,5,11613.58,23227.16,36329.66,18164.8301,11613.58,50.0,2022-06-15,Night
T1738,2023,Festive,Grocery,Hyderabad,Maharashtra,C1063,P241,Credit Card,48779.13,52,3,0,0,0,23413.98,70241.94,76095.45,25365.147599999997,46827.96000000001,66.66666666666667,2023-11-15,Night
T1739,2019,Monsoon,Beauty,Bangalore,Tamil Nadu,C1037,P7,UPI,23985.16,21,1,0,0,14,18948.28,18948.28,5036.880000000001,5036.8836,0.0,0.0,2019-09-15,Afternoon
T1740,2022,Winter,Home,Hyderabad,West Bengal,C1494,P290,COD,38780.4,48,4,0,0,10,20165.81,80663.24,74458.36,18614.592,60497.43000000001,75.0,2022-12-15,Morning
T1741,2020,Monsoon,Mobiles,Bangalore,Delhi,C1632,P173,Wallet,38453.23,8,4,0,0,12,35376.97,141507.88,12305.040000000008,3076.2584,106130.91,75.0,2020-09-15,Morning
T1742,2019,Monsoon,Mobiles,Kolkata,Maharashtra,C37,P434,COD,24972.16,34,4,0,0,16,16481.63,65926.52,33962.119999999995,8490.534399999999,49444.89,75.0,2019-09-15,Afternoon
T1743,2021,Monsoon,Home,Mumbai,Maharashtra,C930,P384,UPI,39822.38,59,2,0,0,3,16327.18,32654.36,46990.4,23495.2042,16327.18,50.0,2021-09-15,Night
T1744,2019,Festive,Home,Bangalore,Karnataka,C721,P154,UPI,13199.81,34,1,0,0,22,8711.87,8711.87,4487.939999999999,4487.935399999999,0.0,0.0,2019-11-15,Evening
T1745,2019,Festive,Home,Bangalore,Telangana,C1684,P9,UPI,6288.2,22,1,0,0,10,4904.8,4904.8,1383.3999999999996,1383.404,0.0,0.0,2019-11-15,Morning
T1746,2022,Festive,Grocery,Chennai,Karnataka,C543,P272,Debit Card,21373.15,48,4,0,0,22,11114.04,44456.16,41036.44,10259.112000000001,33342.12,75.0,2022-11-15,Evening
T1747,2020,Winter,Beauty,Hyderabad,Delhi,C761,P436,Wallet,47192.81,66,4,0,0,0,16045.56,64182.24,124589.0,31147.2546,48136.68,75.0,2020-12-15,Night
T1748,2021,Festive,Home,Kolkata,West Bengal,C1299,P150,Wallet,25137.08,35,2,0,0,13,16339.1,32678.2,17595.960000000003,8797.978000000001,16339.1,50.0,2021-11-15,Afternoon
T1749,2023,Festive,Beauty,Mumbai,Maharashtra,C274,P314,Wallet,31835.91,20,4,0,0,20,25468.73,101874.92,25468.72,6367.182,76406.19,75.0,2023-11-15,Evening
T1750,2023,Monsoon,Fashion,Delhi,Maharashtra,C119,P90,Debit Card,31283.29,27,2,0,0,21,22836.8,45673.6,16892.980000000003,8446.4883,22836.8,50.0,2023-09-15,Evening
T1751,2019,Festive,Mobiles,Pune,Maharashtra,C1231,P194,UPI,6802.13,18,4,0,0,4,5577.75,22311.0,4897.52,1224.3834,16733.25,75.0,2019-11-15,Night
T1752,2022,Summer,Mobiles,Bangalore,Tamil Nadu,C1294,P374,UPI,19636.78,6,1,0,0,22,18458.57,18458.57,1178.2099999999991,1178.2068,0.0,0.0,2022-06-15,Evening
T1753,2022,Festive,Electronics,Delhi,Telangana,C911,P1,COD,35405.56,16,1,0,0,21,29740.67,29740.67,5664.889999999999,5664.8895999999995,0.0,0.0,2022-11-15,Evening
T1754,2023,Winter,Fashion,Hyderabad,Telangana,C1194,P237,Debit Card,48605.11,62,1,0,0,20,18469.94,18469.94,30135.17,30135.1682,0.0,0.0,2023-12-15,Evening
T1755,2021,Winter,Home,Pune,Tamil Nadu,C1950,P108,Credit Card,8567.28,60,3,0,0,4,3426.91,10280.73,15421.110000000002,5140.368,6853.82,66.66666666666666,2021-12-15,Night
T1756,2020,Summer,Home,Bangalore,Delhi,C1877,P340,Debit Card,20640.01,28,4,0,0,2,14860.81,59443.24,23116.8,5779.202799999999,44582.43,75.0,2020-06-15,Night
T1757,2021,Winter,Grocery,Delhi,Telangana,C352,P109,COD,4935.67,41,3,0,1,8,2912.05,8736.150000000001,6070.86,2023.6247,5824.100000000001,66.66666666666667,2021-12-15,Morning
T1758,2020,Winter,Fashion,Chennai,Maharashtra,C1649,P95,COD,12270.35,33,1,0,0,12,8221.13,8221.13,4049.220000000001,4049.2155,0.0,0.0,2020-12-15,Morning
T1759,2023,Monsoon,Home,Delhi,Delhi,C465,P216,COD,18962.62,46,4,0,0,10,10239.81,40959.24,34891.24,8722.805199999999,30719.43,75.0,2023-09-15,Morning
T1760,2020,Summer,Electronics,Pune,Karnataka,C1855,P120,UPI,27124.03,22,3,0,0,17,21156.74,63470.22,17901.86999999999,5967.286599999999,42313.479999999996,66.66666666666666,2020-06-15,Afternoon
T1761,2022,Monsoon,Beauty,Chennai,Karnataka,C999,P11,Credit Card,11682.23,7,1,0,0,9,10864.47,10864.47,817.7600000000002,817.7561000000001,0.0,0.0,2022-09-15,Morning
T1762,2019,Monsoon,Mobiles,Pune,Delhi,C978,P54,COD,11532.62,17,1,0,0,22,9572.07,9572.07,1960.550000000001,1960.5454,0.0,0.0,2019-09-15,Evening
T1763,2019,Festive,Fashion,Mumbai,Maharashtra,C248,P333,Wallet,38935.93,33,4,1,0,5,26087.07,104348.28,51395.44,12848.856899999999,78261.20999999999,74.99999999999999,2019-11-15,Night
T1764,2023,Summer,Mobiles,Hyderabad,Maharashtra,C1863,P160,UPI,48139.55,63,4,1,0,23,17811.63,71246.52,121311.68,30327.916500000003,53434.89,75.0,2023-06-15,Evening
T1765,2022,Festive,Beauty,Kolkata,Karnataka,C796,P480,Credit Card,16315.93,52,2,0,0,8,7831.65,15663.3,16968.56,8484.2836,7831.65,50.0,2022-11-15,Morning
T1766,2021,Festive,Fashion,Delhi,West Bengal,C1540,P2,Wallet,34462.0,8,4,0,0,12,31705.04,126820.16,11027.839999999997,2756.96,95115.12,74.99999999999999,2021-11-15,Morning
T1767,2022,Monsoon,Beauty,Bangalore,Maharashtra,C1139,P289,Credit Card,13052.41,55,1,0,0,21,5873.58,5873.58,7178.83,7178.825500000001,0.0,0.0,2022-09-15,Evening
T1768,2019,Winter,Home,Pune,Tamil Nadu,C1115,P306,Credit Card,46412.02,9,2,0,0,17,42234.94,84469.88,8354.159999999989,4177.0818,42234.94,50.0,2019-12-15,Afternoon
T1769,2019,Summer,Home,Pune,Telangana,C149,P378,Wallet,33710.54,43,2,0,0,9,19215.01,38430.02,28991.060000000005,14495.5322,19215.01,50.0,2019-06-15,Morning
